city,st,state,lat,lon,county,zip,bad_lat,bad_lon,distance_miles,geocode_flag
Lester,AL,Alabama,34.98417,-87.14778,Limestone,35647,36.481584632698834,-83.39306803515163,234.93525126061505,Bad
Level Plains,AL,Alabama,31.31361,-85.76722,Dale,36322,31.31361,-85.76722,0.0,OK
Lexington,AL,Alabama,34.96611,-87.37278,Lauderdale,35648,34.98334976667094,-87.35919252942348,1.416596216918488,Review
Libertyville,AL,Alabama,31.24389,-86.46,Covington,36420,31.27642311121708,-86.4417805802032,2.487209929031038,Review
Lincoln,AL,Alabama,33.59306,-86.13889,Talladega,35096,33.59306,-86.13889,0.0,OK
Linden,AL,Alabama,32.30111,-87.79278,Marengo,36748,32.30111,-87.79278,0.0,OK
Lineville,AL,Alabama,33.31056,-85.75444,Clay,36266,33.31056,-85.75444,0.0,OK
Lipscomb,AL,Alabama,33.42722,-86.9225,Jefferson,,34.58814669257846,-82.89742467834976,244.48035512365774,Bad
Lisman,AL,Alabama,32.17222,-88.28944,Choctaw,"36906, 36910, 36912",32.17222,-88.28944,0.0,OK
Littleville,AL,Alabama,34.59083,-87.67556,Colbert,,34.653509666275006,-87.60842937524913,5.770655205585654,Review
Livingston,AL,Alabama,32.58722,-88.18806,Sumter,35470,32.62853649506652,-88.14806224457014,3.680754100330837,Review
Loachapoka,AL,Alabama,32.60472,-85.59694,Lee,36865,32.60472,-85.59694,0.0,OK
Lockhart,AL,Alabama,31.01139,-86.35056,Covington,36455,31.01139,-86.35056,0.0,OK
Locust Fork,AL,Alabama,33.89639,-86.63056,Blount,35097,38.677164158252836,-82.3762958610481,406.15403975822977,Bad
Louisville,AL,Alabama,31.78028,-85.5575,Barbour,36048,31.818586544145315,-85.51840535923516,3.5011372527406537,Review
Lowndesboro,AL,Alabama,32.27306,-86.61,Lowndes,36752,32.32937366270962,-86.51106927066964,6.96972815386544,Review
Loxley,AL,Alabama,30.62361,-87.75472,Baldwin,36551,30.62361,-87.75472,0.0,OK
Luverne,AL,Alabama,31.71444,-86.26333,Crenshaw,36049,31.75700014232365,-86.185250116135,5.453116458078321,Review
Lynn,AL,Alabama,34.04056,-87.54083,Winston,35575,34.04056,-87.54083,0.0,OK
McIntosh,AL,Alabama,31.26611,-88.03139,Washington,36553,34.46298855634133,-83.32069895662221,351.4713096560801,Bad
McKenzie,AL,Alabama,31.54278,-86.71972,Butler,36456,31.54278,-86.71972,0.0,OK
McMullen,AL,Alabama,33.14917,-88.17389,Pickens,35442,38.041757263286776,-84.73840333167215,388.7636951999851,Bad
Madison,AL,Alabama,34.715,-86.73972,Limestone,35757-35758,36.34851265522093,-83.53636397198933,212.75033320805787,Bad
Madrid,AL,Alabama,31.035,-85.39722,Houston,36320,31.13430314254557,-85.30505631093644,8.75571298265257,Review
Magnolia Springs,AL,Alabama,30.39972,-87.77611,Baldwin,36555,30.4846128856392,-87.72125620457635,6.7019884825993525,Review
Malvern,AL,Alabama,31.14389,-85.52333,Geneva,36349,31.14389,-85.52333,0.0,OK
Maplesville,AL,Alabama,32.78194,-86.87556,Chilton,36750,37.12083578230678,-81.95458146958649,409.1004386754812,Bad
Margaret,AL,Alabama,33.67583,-86.46778,St. Clair,35120,36.880890307521874,-83.9334359470114,263.30849778818686,Bad
Marion,AL,Alabama,32.63278,-87.31722,Perry,36756,32.63278,-87.31722,0.0,OK
May,AL,Alabama,0.0,0.0,,,0.0,0.0,0.0,OK
Memphis,AL,Alabama,33.13361,-88.29694,Pickens,,37.29363472801245,-85.63717030579463,323.8244766018355,Bad
Mentone,AL,Alabama,34.57222,-85.58028,DeKalb,35984,34.57222,-85.58028,0.0,OK
Midfield,AL,Alabama,33.45583,-86.92694,Jefferson,35228,33.49270002647946,-86.86411560498273,4.4297702772422785,Review
Midland,AL,Alabama,0.0,0.0,,,0.023373587654451022,0.05847225199334864,4.351733939639813,Review
Midway,AL,Alabama,32.07444,-85.52028,Bullock,,32.07444,-85.52028,0.0,OK
Millbrook,AL,Alabama,32.4975,-86.36861,Autauga,36054,32.53645996152061,-86.34163128636636,3.112593012946332,Review
Millport,AL,Alabama,33.56028,-88.08028,Lamar,35576,33.56028,-88.08028,0.0,OK
Millry,AL,Alabama,31.63139,-88.31889,Washington,36558,35.733567900397034,-87.14430080361079,290.70370745689644,Bad
Mobile,AL,Alabama,30.69444,-88.04306,Mobile,"
Zip codes[7]
36601-36612, 36615-36619, 36625, 36628, 36630, 36633, 36640-36641, 36644, 36652, 36660, 36663, 36670-36671, 36675, 36685, 36688-36689, 36691, 36693, 36695
",30.69444,-88.04306,0.0,OK
Monroeville,AL,Alabama,31.51806,-87.3275,Monroe,36460–36462,31.587791994653607,-87.24363272034614,6.896711366076662,Review
Montevallo,AL,Alabama,33.105,-86.86278,Shelby,35115,33.1183317650211,-86.80757379648803,3.330943260870058,Review
Montgomery,AL,Alabama,32.36167,-86.27917,Montgomery,"36013, 36043, 36064, 36104, 36105, 36106, 36107, 36108, 36109, 36110, 36111, 36112, 36113, 36115, 36116, 36117",32.36167,-86.27917,0.0,OK
Moody,AL,Alabama,33.5925,-86.49639,St. Clair,35004,33.64983559781268,-86.44526647329732,4.929892998609002,Review
Mooresville,AL,Alabama,34.62694,-86.88111,Limestone,35649,34.69587031937849,-86.85721749031056,4.942498833442236,Review
Morris,AL,Alabama,33.7475,-86.80694,Jefferson,35116,33.7475,-86.80694,0.0,OK
Mosses,AL,Alabama,32.17306,-86.67722,Lowndes,,32.17306,-86.67722,0.0,OK
Moulton,AL,Alabama,34.48222,-87.28556,Lawrence,35650,34.48222,-87.28556,0.0,OK
Moundville,AL,Alabama,32.99861,-87.62611,Hale,35474,32.99861,-87.62611,0.0,OK
Mountain Brook,AL,Alabama,33.48694,-86.74056,Jefferson,"35213, 35223, 35243",33.56162456827006,-86.66221383715991,6.851665264674241,Review
Mount Vernon,AL,Alabama,31.09306,-88.01111,Mobile,36560,31.10921786724634,-87.94430550848308,4.113698300634732,Review
Mulga,AL,Alabama,33.55361,-86.97528,Jefferson,35118,33.55361,-86.97528,0.0,OK
Munford,AL,Alabama,33.53333,-85.95417,Talladega,36268,33.55218988137449,-85.88713269540973,4.081300262307899,Review
Muscle Shoals,AL,Alabama,34.75083,-87.65028,Colbert,"35660(obsolete), 35661, 35662",34.82329010465139,-87.55897183441544,7.20508822319992,Review
Myrtlewood,AL,Alabama,32.24722,-87.94722,Marengo,36763,36.431793860648845,-85.77374889613917,314.0383712890198,Bad
Napier Field,AL,Alabama,31.31528,-85.45444,Dale,,31.37308496863339,-85.39350647442757,5.370411890624059,Review
Natural Bridge,AL,Alabama,34.09167,-87.60444,Winston,35577,34.1087771515594,-87.51606443612197,5.2026316517496785,Review
Nauvoo,AL,Alabama,33.98861,-87.48778,Walker,35578,34.08076461144212,-87.46489940518843,6.485973918981595,Review
Nectar,AL,Alabama,33.96917,-86.63639,Blount,,34.00214940373432,-86.62554423116907,2.3568191265372374,Review
Needham,AL,Alabama,31.98639,-88.33889,Choctaw,36915,31.98639,-88.33889,0.0,OK
Newbern,AL,Alabama,32.59472,-87.53556,Hale,36765,32.644475680524344,-87.49445909380013,4.183338567994099,Review
New Brockton,AL,Alabama,31.38111,-85.92444,Coffee,36351,31.38111,-85.92444,0.0,OK
New Hope,AL,Alabama,34.53806,-86.41222,Madison,35760,34.62413735326284,-86.3842904700802,6.143301167553097,Review
New Site,AL,Alabama,33.03028,-85.78667,Tallapoosa,,33.06162851317348,-85.72519695768844,4.170907932442904,Review
Newton,AL,Alabama,31.35,-85.6,Dale,36352,31.35,-85.6,0.0,OK
Newville,AL,Alabama,31.42194,-85.33639,Henry,36353,36.33371793830745,-81.70347073628527,397.68620465062503,Bad
North Courtland,AL,Alabama,34.67639,-87.30778,Lawrence,,37.940106067822796,-83.56458202906394,306.9865523970109,Bad
North Johns,AL,Alabama,33.36694,-87.10139,Jefferson,35006,33.43151658437688,-87.04668454421285,5.4595476564046015,Review
Northport,AL,Alabama,33.25389,-87.59222,Tuscaloosa,"35473, 35475, 35476",33.335787410755685,-87.52758415016521,6.771188296818488,Review
Notasulga,AL,Alabama,32.56083,-85.6675,Lee,36866,32.56083,-85.6675,0.0,OK
Oak Grove,AL,Alabama,33.18972,-86.30306,Talladega,35150-35151,33.18972,-86.30306,0.0,OK
Oak Hill,AL,Alabama,31.92111,-87.08278,Wilcox,36766,31.92111,-87.08278,0.0,OK
Oakman,AL,Alabama,33.71361,-87.38611,Walker,35579,33.71361,-87.38611,0.0,OK
Odenville,AL,Alabama,33.68167,-86.39917,St. Clair,35120,33.68167,-86.39917,0.0,OK
Ohatchee,AL,Alabama,33.80306,-86.03667,Calhoun,36271,33.86522164248316,-85.96075762088547,6.117123531330367,Review
Oneonta,AL,Alabama,33.94222,-86.47889,Blount,35121,36.12266180651662,-82.48896654024652,271.57514327551536,Bad
Onycha,AL,Alabama,31.22139,-86.27778,Covington,,32.750029190987135,-83.12014896406232,213.2392491882124,Bad
Opelika,AL,Alabama,32.64528,-85.37833,Lee,36801-36804,32.64528,-85.37833,0.0,OK
Opp,AL,Alabama,31.28306,-86.25472,Covington,36467,31.28306,-86.25472,0.0,OK
Orange Beach,AL,Alabama,30.29139,-87.56194,Baldwin,36561,34.59014925016963,-84.63454868050505,342.0092887050385,Bad
Orrville,AL,Alabama,32.30556,-87.24528,Dallas,36767,32.30556,-87.24528,0.0,OK
Owens Cross Roads,AL,Alabama,34.58611,-86.45861,Madison,35763,34.682770396358194,-86.43594186864946,6.786927378408182,Review
Oxford,AL,Alabama,33.59694,-85.83861,Calhoun,36203,33.59694,-85.83861,0.0,OK
Ozark,AL,Alabama,31.44806,-85.64194,Dale,36360-36361,31.44806,-85.64194,0.0,OK
Paint Rock,AL,Alabama,34.66028,-86.32806,Jackson,35764,34.66028,-86.32806,0.0,OK
Parrish,AL,Alabama,33.7325,-87.27917,Walker,35580,33.7325,-87.27917,0.0,OK
Pelham,AL,Alabama,33.30444,-86.78472,Shelby,35124,36.45072923307624,-83.9655758890645,269.5741464996642,Bad
Pell,AL,Alabama,0.0,0.0,,,0.0,0.0,0.0,OK
Pennington,AL,Alabama,32.20361,-88.0525,Choctaw,36916,32.20361,-88.0525,0.0,OK
Perdido Beach,AL,Alabama,30.34194,-87.50306,Baldwin,36530,30.372983971199044,-87.49080778153183,2.2602297088122083,Review
Petrey,AL,Alabama,31.85028,-86.20722,Crenshaw,36062,31.85028,-86.20722,0.0,OK
Phenix,AL,Alabama,0.0,0.0,,,0.015689533704417592,0.0841469816251403,5.91949105080929,Review
Phil Campbell,AL,Alabama,34.35139,-87.7075,Franklin,35581,34.398136627021586,-87.68492006887435,3.4709758460199778,Review
Pickensville,AL,Alabama,33.23056,-88.2725,Pickens,,33.28489621570804,-88.25375272012403,3.8987678054158215,Review
Piedmont,AL,Alabama,33.92611,-85.61306,Calhoun,36272,33.97693793812,-85.54271624030349,5.347656984890531,Review
Pike Road,AL,Alabama,32.26972,-86.14028,Montgomery,36064,32.26972,-86.14028,0.0,OK
Pinckard,AL,Alabama,31.31278,-85.54583,Dale,36371,31.31278,-85.54583,0.0,OK
Pine Apple,AL,Alabama,31.86778,-86.9875,Wilcox,36768,34.52731810974723,-85.59141346115788,200.3310685731332,Bad
Pine Hill,AL,Alabama,31.98639,-87.59222,Wilcox,36769,32.0820269372843,-87.57927553418304,6.633253208578341,Review
Pine Ridge,AL,Alabama,34.44583,-85.77917,DeKalb,,34.54137996528663,-85.69217948260246,8.247780454350197,Review
Pinson,AL,Alabama,33.68611,-86.68167,Jefferson,"35126, 35123, 35215",37.42883106192514,-83.50380655407142,314.005077779578,Bad
Pisgah,AL,Alabama,34.685,-85.84667,Jackson,35765,34.730832567846996,-85.8195872294055,3.51541288469192,Review
Pleasant Grove,AL,Alabama,33.4925,-86.97306,Jefferson,35127,37.884632753854724,-84.15419052571794,341.7548583581453,Bad
Pleasant Groves,AL,Alabama,34.74139,-86.19056,Jackson,,34.74139,-86.19056,0.0,OK
Pollard,AL,Alabama,31.02722,-87.17222,Escambia,36441,31.108031513140915,-87.14029879925523,5.880277767570761,Review
Powell,AL,Alabama,34.53361,-85.89472,DeKalb,,37.79192190363186,-84.62027938870258,235.6774833464277,Bad
Prattville,AL,Alabama,32.45917,-86.45139,Autauga,36066-36068,32.48860562167268,-86.36311741159075,5.540725757099483,Review
Priceville,AL,Alabama,34.52111,-86.87972,Morgan,,34.61215779320686,-86.8694648003668,6.303141130459957,Review
Prichard,AL,Alabama,30.74806,-88.10028,Mobile,"36610, 36612, 36613",30.769759291829907,-88.06772112229447,2.4467347213919557,Review
Providence,AL,Alabama,32.34889,-87.77833,Marengo,,35.993120570389266,-86.67520940085521,259.0042303854078,Bad
Ragland,AL,Alabama,33.74333,-86.14222,St. Clair,35131,37.90326865693902,-84.19049357563814,307.0074546985156,Bad
Rainbow,AL,Alabama,34.7525,-86.73639,Madison,,34.7672159116075,-86.65963537487413,4.482781069567418,Review
Rainsville,AL,Alabama,34.49222,-85.84528,DeKalb,35986,34.49222,-85.84528,0.0,OK
Ranburne,AL,Alabama,33.52528,-85.34333,Cleburne,36273,33.52528,-85.34333,0.0,OK
Red Bay,AL,Alabama,34.44,-88.13833,Franklin,35582,34.49534548208072,-88.04324259213269,6.634860042381061,Review
Red Level,AL,Alabama,31.40778,-86.61028,Covington,36474,35.540687983921515,-82.14235636896065,384.24365000421153,Bad
Reece,AL,Alabama,0.0,0.0,,,0.0967623564809826,0.015474286674505525,6.733928459328118,Review
Reform,AL,Alabama,33.38083,-88.015,Pickens,35481,33.4525787746456,-87.96087580312702,5.851103747355269,Review
Rehobeth,AL,Alabama,31.12296,-85.45271,Houston,"
36301
36303
36305
",31.14023114296697,-85.38796323187299,4.017271075350063,Review
Repton,AL,Alabama,31.40889,-87.23944,Conecuh,"36454, 36475",33.50895399823181,-83.70713310279594,252.01392946152603,Bad
Ridgeville,AL,Alabama,34.05722,-86.10333,Etowah,35954,34.156736498027485,-86.04557988463118,7.6165095813398676,Review
River Falls,AL,Alabama,31.35,-86.533,Covington,36476,31.35,-86.533,0.0,OK
Riverside,AL,Alabama,33.61444,-86.20056,St. Clair,35135,37.421557674184264,-81.78938905081769,361.4400809314157,Bad
Riverview,AL,Alabama,31.05861,-87.05667,Escambia,,31.05861,-87.05667,0.0,OK
Roanoke,AL,Alabama,33.14889,-85.36972,Randolph,36274,33.199529942436875,-85.33915557830719,3.9136521239984905,Review
Robertsdale,AL,Alabama,30.55444,-87.70556,Baldwin,"36567, 36574",30.601879068523534,-87.6870022744652,3.4500340080694936,Review
Rockford,AL,Alabama,32.88806,-86.21944,Coosa,35136,32.88806,-86.21944,0.0,OK
Rogersville,AL,Alabama,34.82333,-87.28556,Lauderdale,35652,34.91639865321609,-87.2695180022677,6.479989574297374,Review
Rosa,AL,Alabama,33.98972,-86.51194,Blount,35121,34.00841079893092,-86.43544836013601,4.576140472044963,Review
Russellville,AL,Alabama,34.50556,-87.72917,Franklin,35653-35654,34.50556,-87.72917,0.0,OK
Rutledge,AL,Alabama,31.73306,-86.30972,Crenshaw,36071,31.73306,-86.30972,0.0,OK
St. Florian,AL,Alabama,34.87278,-87.625,Lauderdale,,34.914603827167035,-87.55511935319974,4.90563883986118,Review
Samson,AL,Alabama,31.1125,-86.04778,Geneva,36477,31.1125,-86.04778,0.0,OK
Sand Rock,AL,Alabama,34.2325,-85.77056,Cherokee,35983,34.2325,-85.77056,0.0,OK
Sanford,AL,Alabama,31.30056,-86.39167,Covington,,31.362572666655087,-86.36252350748953,4.606934146536215,Review
Saraland,AL,Alabama,30.82528,-88.09194,Mobile,36571,30.845019654373452,-88.00585639232587,5.294877385255204,Review
Sardis,AL,Alabama,32.28778,-86.98583,Dallas,36775,32.28778,-86.98583,0.0,OK
Satsuma,AL,Alabama,30.85444,-88.05444,Mobile,36572,30.85444,-88.05444,0.0,OK
Scottsboro,AL,Alabama,34.65139,-86.0425,Jackson,35768-35769,34.65139,-86.0425,0.0,OK
Section,AL,Alabama,34.57806,-85.98806,Jackson,35771,34.57806,-85.98806,0.0,OK
Selma,AL,Alabama,32.41639,-87.02472,Dallas,36701-36703,32.510007586189545,-86.94006852890364,8.128283045165714,Review
Semmes,AL,Alabama,30.778,-88.259,Mobile,,32.499664287843416,-84.44820490853758,253.99510143000037,Bad
Sheffield,AL,Alabama,34.75972,-87.69472,Colbert,35660,34.77026952104633,-87.60643235641173,5.074664862345502,Review
Shiloh,AL,Alabama,0.0,0.0,,,0.02276871887361418,0.06698548113899624,4.890400230533915,Review
Shorter,AL,Alabama,32.40139,-85.94333,Macon,36075,36.38583704802283,-84.08279847986596,294.48016453625155,Bad
Silas,AL,Alabama,31.77167,-88.33111,Choctaw,36919,31.81497477832293,-88.25616636290316,5.324665342114378,Review
Silverhill,AL,Alabama,30.54528,-87.75056,Baldwin,36576,30.54528,-87.75056,0.0,OK
Sipsey,AL,Alabama,33.82306,-87.08611,Walker,35584,35.03349530570208,-85.45647041157139,124.99485593223245,Bad
Skyline,AL,Alabama,34.80306,-86.12361,Jackson,,34.80306,-86.12361,0.0,OK
Slocomb,AL,Alabama,31.10861,-85.59444,Geneva,36375,34.756364771233045,-82.65179318043602,303.98754332020417,Bad
Smiths Station,AL,Alabama,32.53917,-85.09861,Lee,36877,32.61711488293015,-85.07836642427007,5.499367943155595,Review
Snead,AL,Alabama,34.11583,-86.39139,Blount,,34.18689376292841,-86.33759305219722,5.787472103188221,Review
Somerville,AL,Alabama,34.47,-86.79889,Morgan,35670,34.51557370564789,-86.734950753875,4.815006155751497,Review
Southside,AL,Alabama,33.90361,-86.02611,Etowah,35907,36.10928744807375,-84.18117408311875,184.56867876596692,Bad
South Vinemont,AL,Alabama,34.23361,-86.86278,Cullman,,36.255688016085834,-84.55029057624864,191.12950444754387,Bad
Spanish Fort,AL,Alabama,30.66861,-87.92222,Baldwin,"36527, 36577",34.65666649371907,-86.21944079249663,292.17263485446534,Bad
Springville,AL,Alabama,33.76889,-86.47111,St. Clair,35146,33.76889,-86.47111,0.0,OK
Steele,AL,Alabama,33.94028,-86.19944,St. Clair,35987,33.94028,-86.19944,0.0,OK
Stevenson,AL,Alabama,34.86944,-85.83194,Jackson,35772,34.95699879258203,-85.81813279645935,6.086510757273352,Review
Sulligent,AL,Alabama,33.89472,-88.13194,Lamar,35586,38.579369738009646,-83.68349994555173,407.39627597493956,Bad
Sumiton,AL,Alabama,33.74722,-87.04667,Jefferson,35148,33.74722,-87.04667,0.0,OK
Summerdale,AL,Alabama,30.48778,-87.69972,Baldwin,36580,30.50814560353974,-87.68784290968777,1.5716529784085036,Review
Susan Moore,AL,Alabama,34.08194,-86.41944,Blount,,34.08194,-86.41944,0.0,OK
Sweet Water,AL,Alabama,32.09737,-87.86751,Marengo,36782,32.09737,-87.86751,0.0,OK
Sylacauga,AL,Alabama,33.17833,-86.25111,Talladega,35150-35151,33.26433359238332,-86.21921151726595,6.20828440170161,Review
Sylvania,AL,Alabama,34.55833,-85.79611,DeKalb,35988,34.55833,-85.79611,0.0,OK
Sylvan Springs,AL,Alabama,33.51278,-87.02056,Jefferson,35118,33.55333619530336,-86.98058382397562,3.6243925432495065,Review
Talladega,AL,Alabama,33.43472,-86.10139,Talladega,35160-35161,36.476653138168594,-84.64528344064578,225.38282575132118,Bad
Talladega Springs,AL,Alabama,33.12083,-86.44528,Talladega,,33.12083,-86.44528,0.0,OK
Tallassee,AL,Alabama,32.53944,-85.89306,Elmore,"36045, 36078",32.53944,-85.89306,0.0,OK
Tarrant,AL,Alabama,33.5875,-86.76611,Jefferson,35217,33.5875,-86.76611,0.0,OK
Taylor,AL,Alabama,31.16833,-85.46806,Geneva,"36301, 36305",32.75410687311078,-83.67897278870406,151.5935432536572,Bad
Thomaston,AL,Alabama,32.26944,-87.625,Marengo,36783,32.26944,-87.625,0.0,OK
Thomasville,AL,Alabama,31.91139,-87.74,Clarke,"36762, 36784",31.99094632803228,-87.68552946774842,6.3471977336350776,Review
Thorsby,AL,Alabama,32.91694,-86.71583,Chilton,35171,32.91694,-86.71583,0.0,OK
 Creek,AL,Alabama,0.0,0.0,,,0.0,0.0,0.0,OK
Toxey,AL,Alabama,31.91361,-88.30833,Choctaw,36921,31.91361,-88.30833,0.0,OK
Trafford,AL,Alabama,33.81889,-86.74667,Jefferson,,33.81889,-86.74667,0.0,OK
Triana,AL,Alabama,34.5875,-86.73639,Madison,35758,34.603645763264616,-86.68659127425474,3.0489830675318372,Review
Trinity,AL,Alabama,34.60389,-87.08611,Morgan,35673,34.61894549081918,-87.03044968032393,3.3375662873670096,Review
Troy,AL,Alabama,31.80889,-85.97,Pike,"36079, 36081, 36082",31.824010104575056,-85.88514730315032,5.099595886702566,Review
Trussville,AL,Alabama,33.62167,-86.59639,Jefferson,35173,38.07867013570096,-82.17521651417564,394.86891545281753,Bad
Tuscaloosa,AL,Alabama,33.20667,-87.53472,Tuscaloosa,"35401-35407, 35485-35487",33.20667,-87.53472,0.0,OK
Tuscumbia,AL,Alabama,34.73083,-87.70278,Colbert,35674,34.73083,-87.70278,0.0,OK
Tuskegee,AL,Alabama,32.43139,-85.70667,Macon,"36083, 36087, 36088",32.43139,-85.70667,0.0,OK
Twin,AL,Alabama,34.00528,-87.85639,Marion,35563,34.00528,-87.85639,0.0,OK
Union,AL,Alabama,32.99417,-87.90528,Greene,,33.046976612514875,-87.8817025030974,3.887985230173086,Review
Union Grove,AL,Alabama,34.4,-86.44611,Marshall,35175,35.81400750908156,-81.84960266417691,278.00171009069055,Bad
Union Springs,AL,Alabama,32.14,-85.71278,Bullock,36089,32.14,-85.71278,0.0,OK
Union,AL,Alabama,32.99417,-87.90528,Greene,,33.02646693512384,-87.85588175531217,3.6304394782517475,Review
Valley,AL,Alabama,32.81139,-85.17806,Chambers,36854,32.81139,-85.17806,0.0,OK
Valley Grande,AL,Alabama,32.4858469,-87.030369,Dallas,"36701, 36703",34.97725482840531,-84.89879468554233,211.05736455924125,Bad
Valley Head,AL,Alabama,34.56528,-85.61639,DeKalb,35989,34.62908972761447,-85.53535957615927,6.378037848834863,Review
Vance,AL,Alabama,33.16444,-87.23167,Bibb,35490,33.18294553527636,-87.16061585896439,4.31090529071586,Review
Vernon,AL,Alabama,33.75639,-88.11139,Lamar,35592,37.65132462000985,-84.4851336543581,337.1134250563227,Bad
Vestavia Hills,AL,Alabama,33.43306,-86.77889,Jefferson,"35216, 35226, 35243, 35242",33.43306,-86.77889,0.0,OK
Vina,AL,Alabama,34.375,-88.05361,Franklin,35593,34.375,-88.05361,0.0,OK
Vincent,AL,Alabama,33.38583,-86.41,St. Clair,35178,35.785113150143374,-81.53921396922902,323.13061767720313,Bad
Vredenburgh,AL,Alabama,31.82639,-87.32056,Monroe,36481,31.889943710533643,-87.22613980203909,7.071348825246058,Review
Wadley,AL,Alabama,33.12333,-85.56639,Randolph,36276,33.20457957620772,-85.48320336945666,7.389183240845631,Review
Waldo,AL,Alabama,33.39361,-86.03278,Talladega,,33.39361,-86.03278,0.0,OK
Walnut Grove,AL,Alabama,34.06389,-86.27917,Etowah,35990,34.06389,-86.27917,0.0,OK
Warrior,AL,Alabama,33.81361,-86.81139,Blount,35180,33.81361,-86.81139,0.0,OK
Waterloo,AL,Alabama,34.91806,-88.06417,Lauderdale,35677,34.96069379020838,-88.03794633694109,3.294438245056669,Review
Waverly,AL,Alabama,32.73556,-85.57417,Chambers,36879,37.52623307013739,-82.62908631650909,369.9248113263557,Bad
